run_id,bo_run_id,frac_MPC,frac_BMA,frac_MTAC,y,x,pred_log_fog_mean,pred_log_fog_std,pred_fog_median,pred_fog_mean,ei,ucb,constraint_sum_ok,constraint_bounds_ok,min_dist_to_train,selected,selection_reason,selection_order,policy_exploration_ratio,policy_n_total,policy_n_exploit,policy_n_explore
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.32,0.6599999999999999,0.98,0.326530612244898,-0.21186628708326785,0.15141000787649075,0.8090728738278653,0.8184002230173302,3.166650451243039e-14,0.09095372866971366,True,True,0.3072620963201753,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.34,0.6399999999999999,0.98,0.34693877551020413,-0.21165071500958738,0.1514377498647012,0.8092473061457277,0.8185801049515842,3.229840760436069e-14,0.09122478471981504,True,True,0.31621354137423985,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.36,0.62,0.98,0.3673469387755102,-0.21142253389039067,0.15146703911034667,0.8094319821707407,0.818770542785855,3.2979657207096164e-14,0.09151154433030267,True,True,0.3003853062373394,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.38,0.6,0.98,0.3877551020408163,-0.21118184889067856,0.151497852288338,0.8096268237539191,0.8189714549587473,3.371230715922011e-14,0.09181385568599745,True,True,0.28098123077118153,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.4,0.58,0.98,0.40816326530612246,-0.21092877041332625,0.15153016500126645,0.8098317488076648,0.8191827558054119,3.4498569768782064e-14,0.09213155958920666,True,True,0.261729933602946,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.42,0.56,0.98,0.42857142857142855,-0.21066341397470412,0.15156395181958027,0.8100466713906961,0.8194043556471943,3.534082286138673e-14,0.09246448966445642,True,True,0.24266777803747216,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.44,0.54,0.98,0.4489795918367347,-0.21038590007567864,0.15159918632306418,0.8102715017962047,0.8196361608846826,3.624161728652906e-14,0.09281247257044972,True,True,0.2238430903718316,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.46,0.52,0.98,0.46938775510204084,-0.21009635406828564,0.1516358411435039,0.810506146643054,0.8198780740939533,3.720368489143019e-14,0.09317532821872215,True,True,0.2053211970852178,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.48,0.5,0.98,0.4897959183673469,-0.20979490601836948,0.15167388800841686,0.8107505089698276,0.8201299941258141,3.822994697207982e-14,0.09355286999846424,True,True,0.18719200061308316,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.5,0.48,0.98,0.5102040816326531,-0.20948169056448884,0.1517132977857291,0.8110044883315327,0.8203918162078365,3.932352321072139e-14,0.09394490500696934,True,True,0.1695814921218615,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.52,0.45999999999999996,0.98,0.5306122448979592,-0.20915684677339075,0.15175404052927777,0.8112679808987651,0.8206634320489711,4.048774110889114e-14,0.09435123428516479,True,True,0.15266927032887856,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.54,0.43999999999999995,0.98,0.5510204081632654,-0.2088205179923565,0.15179608552501916,0.8115408795591373,0.8209447299465361,4.1726145924609424e-14,0.09477165305768182,True,True,0.13671472485052297,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.56,0.41999999999999993,0.98,0.5714285714285715,-0.20847285169872465,0.15183940133782198,0.8118230740207731,0.8212355948953706,4.3042511121641665e-14,0.0952059509769193,True,True,0.12209386608213778,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.58,0.4,0.98,0.5918367346938775,-0.20811399934689404,0.15188395585872727,0.8121144509176714,0.8215359086989404,4.444084933858736e-14,0.0956539123705605,True,True,0.10934301319489317,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.6,0.38,0.98,0.6122448979591837,-0.20774411621311062,0.15192971635255723,0.8124148939167413,0.8218455500821907,4.5925423884177956e-14,0.09611531649200383,True,True,0.09918600299397559,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.62,0.36,0.98,0.6326530612244898,-0.2073633612383377,0.15197664950575723,0.8127242838263155,0.8221643948059362,4.7500760764550826e-14,0.09658993777317676,True,True,0.09248144733420897,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.64,0.33999999999999997,0.98,0.653061224489796,-0.20697189686950648,0.15202472147435803,0.8130424987059471,0.8224923157825831,4.917166124720874e-14,0.09707754607920957,True,True,0.0900042180559666,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.66,0.31999999999999995,0.98,0.6734693877551021,-0.20656988889944067,0.15207389793194628,0.8133694139772988,0.8228291831929826,5.09432149649207e-14,0.0975779069644519,True,True,0.09209607315422674,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.68,0.29999999999999993,0.98,0.6938775510204083,-0.20615750630574248,0.15212414411753677,0.8137049025359361,0.8231748646042125,5.2820813561805704e-14,0.09809078192933107,True,True,0.0984662397409293,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.7000000000000001,0.2799999999999999,0.98,0.7142857142857144,-0.205734921088923,0.15217542488324043,0.8140488348638417,0.8235292250880945,5.4810164881763114e-14,0.09861592867755786,True,True,0.10836281789772001,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.72,0.26,0.98,0.7346938775510204,-0.20530230811005185,0.1522277047416276,0.8144010791424684,0.8238921273402519,5.691730769832215e-14,0.09915310137320338,True,True,0.10992392072926169,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.74,0.24,0.98,0.7551020408163265,-0.204859844928197,0.15228094791268967,0.8147615013661537,0.8242634317995235,5.914862698259544e-14,0.09970205089718234,True,True,0.10455892858627565,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.76,0.21999999999999997,0.98,0.7755102040816326,-0.20440771163791469,0.15233511837030433,0.8151299654557254,0.8246429967675486,6.151086970426967e-14,0.10026252510269398,True,True,0.09325972618659961,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.78,0.19999999999999996,0.98,0.7959183673469388,-0.20394609070704345,0.1523901798881173,0.8155063333721305,0.8250306785283459,6.401116115796338e-14,0.10083426906919113,True,True,0.0827735499853241,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.8,0.17999999999999994,0.98,0.8163265306122449,-0.20347516681504724,0.1524460960847542,0.8158904652299254,0.8254263314677173,6.665702180573578e-14,0.10141702535446118,True,True,0.07641027994761661,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.8200000000000001,0.15999999999999992,0.98,0.8367346938775511,-0.20299512669214367,0.15250283046828383,0.8162822194104697,0.8258298081923068,6.945638462265822e-14,0.102010534244424,True,True,0.07522358301689781,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.84,0.14,0.98,0.8571428571428571,-0.20250615895944304,0.15256034647985625,0.8166814526746764,0.8262409596481578,7.241761293100719e-14,0.10261453400026946,True,True,0.07944576928857743,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.86,0.12,0.98,0.8775510204081632,-0.20200845397031664,0.15261860753644643,0.8170880202751686,0.8266596352386136,7.554951870459265e-14,0.10322876110257623,True,True,0.08830435623192329,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.88,0.09999999999999998,0.98,0.8979591836734694,-0.2015022036532001,0.15267757707263632,0.8175017760677088,0.8270856829414142,7.886138132258805e-14,0.10385295049207255,True,True,0.10058168151776807,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.9,0.07999999999999996,0.98,0.9183673469387755,-0.2009876013560299,0.1527372185813756,0.8179225726217646,0.8275189494248493,8.236296674784847e-14,0.1044868358067213,True,True,0.1151897401684535,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.92,0.05999999999999994,0.98,0.9387755102040817,-0.20046484169249856,0.15279749565366457,0.8183502613300858,0.8279592801628348,8.60645471033964e-14,0.10513014961483058,True,True,0.1313532035351126,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.9400000000000001,0.039999999999999925,0.98,0.9591836734693878,-0.1999341203903071,0.15285837201710842,0.8187846925171732,0.828406519548782,8.997692061418765e-14,0.10578262364390972,True,True,0.14856526570340856,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.02,0.96,0.020000000000000018,0.98,0.9795918367346939,-0.1993956341415788,0.15291981157329618,0.8192257155465245,0.8288605110081442,9.411143188106581e-14,0.10644398900501356,True,True,0.16650104661484502,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.02,0.94,0.96,0.020833333333333336,-0.13734796723411152,0.15788000616957854,0.8716668618477711,0.8825984670015925,6.0832248581724786e-12,0.17841204510504555,True,True,0.0451001970924494,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.04,0.9199999999999999,0.96,0.04166666666666667,-0.13735508654009304,0.1578791666636835,0.8716606562067576,0.8825920665559094,6.080093938539817e-12,0.17840324678727398,True,True,0.05775907817054488,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.06,0.8999999999999999,0.96,0.0625,-0.1373583750074285,0.15787850717169757,0.8716577897838751,0.8825890722904732,6.078213730045636e-12,0.17839863933596664,True,True,0.07420411039827916,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.08,0.88,0.96,0.08333333333333334,-0.13735783262342757,0.15787802789684124,0.8716582625572428,0.8825894842098201,6.077583448854464e-12,0.17839822317025492,True,True,0.09243616415908033,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.1,0.86,0.96,0.10416666666666667,-0.13735346049442076,0.15787772894982227,0.8716620735679477,0.8825933013574768,6.0782026275044626e-12,0.17840199740522378,True,True,0.11158267985867901,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.12,0.84,0.96,0.125,-0.13734526084452842,0.15787761034884773,0.8716692209210782,0.8826005218170101,6.080071114885088e-12,0.17840995985316704,True,True,0.1312440474840669,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.14,0.82,0.96,0.14583333333333334,-0.13733323701373862,0.15787767201972716,0.8716797017873052,0.8826111427136414,6.083189075998607e-12,0.1784221070257157,True,True,0.15121957912622003,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.16,0.7999999999999999,0.96,0.16666666666666669,-0.1373173934552977,0.15787791379606617,0.8716935124050066,0.8826251602164236,6.087556991454378e-12,0.17843843413683463,True,True,0.17139946842909923,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.18,0.78,0.96,0.1875,-0.1372977357324161,0.15787833541955032,0.8717106480829347,0.8826425695409783,6.0931756567296616e-12,0.17845893510668454,True,True,0.19171919570037843,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.2,0.76,0.96,0.20833333333333334,-0.1372742705142938,0.15787893654031845,0.8717311032034226,0.8826633649527893,6.10004618120027e-12,0.1784836025663431,True,True,0.21213858153994003,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.22,0.74,0.96,0.22916666666666669,-0.13724700557147035,0.15787971671742485,0.8717548712261243,0.8826875397710497,6.10816998692311e-12,0.17851242786337934,True,True,0.23263138462191882,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.24,0.72,0.96,0.25,-0.1372159497705048,0.15788067541938916,0.8717819446922878,0.8827150863730567,6.117548807172594e-12,0.17854540106827352,True,True,0.25317977802344327,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.26,0.7,0.96,0.27083333333333337,-0.13718111306799213,0.15788181202483342,0.8718123152295525,0.8827459961991506,6.128184684755357e-12,0.1785825109816747,True,True,0.2694760863436885,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.28,0.6799999999999999,0.96,0.2916666666666667,-0.13714250650392296,0.15788312582320466,0.8718459735572687,0.8827802597581913,6.140079970061062e-12,0.17862374514248636,True,True,0.2756860130252852,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.3,0.6599999999999999,0.96,0.3125,-0.13710014219439443,0.1578846160155817,0.8718829094923308,0.8828178666335664,6.153237318892499e-12,0.178669089836769,True,True,0.2832953405899927,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.32,0.6399999999999999,0.96,0.33333333333333337,-0.13705403332368044,0.15788628171556557,0.8719231119555204,0.8828588054897262,6.167659690046128e-12,0.1787185301074507,True,True,0.29219476001081496,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.34,0.6199999999999999,0.96,0.3541666666666667,-0.13700419413567078,0.1578881219502505,0.8719665689783495,0.8829030640792345,6.1833503426423594e-12,0.17877204976483024,True,True,0.3022703444122679,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.36,0.6,0.96,0.375,-0.1369506399246879,0.15789013566127574,0.8720132677104002,0.8829506292503323,6.200312833234296e-12,0.1788296313978636,True,True,0.2875819649549544,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.38,0.58,0.96,0.39583333333333337,-0.1368933870256929,0.15789232170595446,0.8720631944271497,0.8830014869550026,6.2185510126507995e-12,0.17889125638621603,True,True,0.26742330364778316,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.4,0.5599999999999999,0.96,0.4166666666666667,-0.13683245280389056,0.1578946788584795,0.8721163345382739,0.8830556222575298,6.238069022607892e-12,0.17895690491306843,True,True,0.2473764654448596,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.42,0.54,0.96,0.4375,-0.13676785564374572,0.15789720581120278,0.8721726725964206,0.8831130193435437,6.2588712920765055e-12,0.17902655597865985,True,True,0.22747101690906638,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.44,0.52,0.96,0.45833333333333337,-0.13669961493742294,0.15789990117598723,0.8722321923064444,0.8831736615295396,6.2809625333930226e-12,0.17910018741455153,True,True,0.2077476039978638,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.46,0.49999999999999994,0.96,0.4791666666666667,-0.13662775107266156,0.15790276348562807,0.8722948765350914,0.8832375312728625,6.304347738143126e-12,0.17917777589859457,True,True,0.18826344827293823,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.48,0.48,0.96,0.5,-0.1365522854201004,0.1579057911953421,0.8723607073211253,0.8833046101821485,6.3290321727736565e-12,0.1792592969705838,True,True,0.1691012729104571,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.5,0.45999999999999996,0.96,0.5208333333333334,-0.13647324032006494,0.15790898268432205,0.8724296658858849,0.8833748790282087,6.355021373970946e-12,0.17934472504857915,True,True,0.1503842099417756,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.52,0.43999999999999995,0.96,0.5416666666666667,-0.13639063906883137,0.1579123362573535,0.8725017326442616,0.8834483177553482,6.382321143789708e-12,0.17943403344587566,True,True,0.13230130859232928,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.54,0.41999999999999993,0.96,0.5625000000000001,-0.13630450590438248,0.15791585014649245,0.8725768872160854,0.8835249054931057,6.4109375445278775e-12,0.17952719438860243,True,True,0.1151517149947364,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.56,0.3999999999999999,0.96,0.5833333333333334,-0.13621486599167024,0.1579195225128001,0.8726551084379096,0.8836046205684037,6.4408768933510234e-12,0.17962417903392994,True,True,0.0994195867662446,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.58,0.38,0.96,0.6041666666666666,-0.1361217454074004,0.15792335144813271,0.8727363743751805,0.8836874405180973,6.472145756653354e-12,0.17972495748886502,True,True,0.08588740626464526,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.6,0.36,0.96,0.625,-0.13602517112435542,0.15792733497698405,0.8728206623347822,0.883773342101907,6.504750944195384e-12,0.1798294988296127,True,True,0.0757436098461194,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.62,0.33999999999999997,0.96,0.6458333333333334,-0.13592517099527154,0.1579314710583767,0.8729079488779428,0.8838623013157257,6.538699502953849e-12,0.17993777112148188,True,True,0.07046699841578073,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.64,0.31999999999999995,0.96,0.6666666666666667,-0.1358217737362869,0.15793575758780076,0.8729982098334899,0.8839542934052851,6.57399871073928e-12,0.18004974143931463,True,True,0.07114883593210566,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.66,0.29999999999999993,0.96,0.6875000000000001,-0.1357150089099774,0.1579401923991955,0.8730914203114429,0.8840492928801676,6.610656069552145e-12,0.18016537588841358,True,True,0.07763228322555828,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.68,0.2799999999999999,0.96,0.7083333333333334,-0.1356049069079976,0.15794477326697262,0.8731875547169288,0.8841472735281535,6.648679298676506e-12,0.18028463962594765,True,True,0.08865349118161363,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.7000000000000001,0.2599999999999999,0.96,0.7291666666666667,-0.13549149893334386,0.15794949790807727,0.873286586764408,0.8842482084298844,6.688076327541194e-12,0.1804074968828107,True,True,0.09390562402126963,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.72,0.24,0.96,0.75,-0.13537481698225767,0.15795436398408397,0.8733884894921979,0.8843520699738353,6.728855288296487e-12,0.18053391098591026,True,True,0.08615191109883334,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.74,0.21999999999999997,0.96,0.7708333333333334,-0.13525489382578673,0.15795936910332456,0.8734932352772803,0.8844588298715759,6.77102450816077e-12,0.1806638443808624,True,True,0.08147219400315224,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.76,0.19999999999999996,0.96,0.7916666666666667,-0.13513176299102198,0.15796451082304566,0.873600795850377,0.8845684591733097,6.814592501490255e-12,0.18079725865506935,True,True,0.06758205351557146,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.78,0.17999999999999994,0.96,0.8125000000000001,-0.13500545874202863,0.15796978665159167,0.8737111423112837,0.8846809282836771,6.859567961621481e-12,0.1809341145611547,True,True,0.05800866378939797,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.8,0.15999999999999992,0.96,0.8333333333333334,-0.13487601606048955,0.1579751940506114,0.873824245144444,0.8847962069778045,6.905959752431175e-12,0.18107437204073323,True,True,0.055052082135345404,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.8200000000000001,0.1399999999999999,0.96,0.8541666666666667,-0.1347434706260795,0.15798073043728453,0.8739400742347537,0.8849142644175901,6.953776899669727e-12,0.18121799024848956,True,True,0.05970355078048353,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.84,0.12,0.96,0.875,-0.13460785879658815,0.15798639318656552,0.8740585988835771,0.8850350691682076,7.003028582026036e-12,0.18136492757654288,True,True,0.07047234748264233,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.86,0.09999999999999998,0.96,0.8958333333333334,-0.13446921758781105,0.1579921796334416,0.8741797878249649,0.8851585892148143,7.053724121960901e-12,0.18151514167907212,True,True,0.08506612192398544,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.88,0.07999999999999996,0.96,0.9166666666666667,-0.13432758465322667,0.15799808707520205,0.8743036092420572,0.88528479197945,7.105872976267184e-12,0.18166858949717743,True,True,0.10185378733367742,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.9,0.05999999999999994,0.96,0.9375000000000001,-0.13418299826347785,0.15800411277371634,0.8744300307836588,0.885413644338111,7.159484726415736e-12,0.18182522728395484,True,True,0.11991746513663962,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.92,0.039999999999999925,0.96,0.9583333333333334,-0.13403549728567674,0.15801025395771728,0.874559019580971,0.8855451126379847,7.214569068640909e-12,0.18198501062975783,True,True,0.13875971479840932,0,,,0.35,8,5,3
bo_2026-02-05_08-48-33,bo_2026-02-05_08-48-33,0.04,0.9400000000000001,0.019999999999999907,0.96,0.9791666666666667,-0.13388512116255047,0.15801650782508736,0.8746905422644685,0.8856791627148306,7.2711358037821614e-12,0.18214789448762425,True,True,0.1581024162137638,0,,,0.35,8,5,3
