SEC Spectra Spectrum 2.7.0.29685
--------- Device Information -----------
Spectrum Name : ,Absorbance_0
373.80,      0.1040942
374.25,     0.09885359
374.70,      0.0966384
375.15,     0.09832106
375.60,      0.1028616
376.05,      0.1079969
376.50,      0.1101301
376.95,      0.1084972
377.40,      0.1043755
377.85,     0.09982089
378.30,     0.09794119
378.75,     0.09940765
379.20,      0.1030421
379.65,       0.107311
380.10,      0.1099347
380.55,      0.1102999
381.00,      0.1092141
381.45,      0.1074824
381.90,      0.1063835
382.35,      0.1063573
382.80,      0.1068863
383.25,      0.1076835
383.70,      0.1084118
384.15,      0.1088676
384.60,      0.1091559
385.05,      0.1091657
385.50,      0.1086552
385.95,        0.10762
386.40,      0.1061806
386.85,      0.1044414
387.30,      0.1025886
387.75,      0.1007959
388.20,     0.09913373
388.65,     0.09782887
389.10,     0.09717398
389.55,      0.0971356
390.00,      0.0975385
390.44,     0.09819457
390.89,     0.09853421
391.34,     0.09804679
391.79,     0.09793098
392.24,     0.09825332
392.69,     0.09604034
393.14,     0.09077595
393.59,     0.09503374
394.04,     0.08757073
394.49,      0.0868751
394.94,     0.08666304
395.39,     0.08718212
395.83,     0.08773725
396.28,     0.08731852
396.73,     0.08578956
397.18,     0.08412806
397.63,     0.08245569
398.08,     0.07889664
398.53,     0.07456753
398.98,     0.07378428
399.43,     0.07570262
399.87,     0.07513654
400.32,     0.07167656
400.77,     0.06817948
401.22,     0.06581684
401.67,     0.06526601
402.12,     0.06684932
402.57,     0.07019186
403.01,     0.07385302
403.46,      0.0756539
403.91,     0.07510135
404.36,     0.07283773
404.81,     0.06985702
405.26,     0.06774937
405.71,      0.0669417
406.15,     0.06688179
406.60,     0.06718945
407.05,     0.06724724
407.50,     0.06686883
407.95,      0.0664553
408.39,     0.06597335
408.84,     0.06526733
409.29,     0.06438412
409.74,     0.06326512
410.19,     0.06246201
410.64,     0.06297257
411.08,     0.06490834
411.53,     0.06787612
411.98,     0.07082941
412.43,     0.07228697
412.88,     0.07197414
413.32,     0.07029217
413.77,      0.0681798
414.22,      0.0671417
414.67,     0.06755653
415.11,     0.06904809
415.56,     0.07077266
416.01,     0.07131632
416.46,     0.07046565
416.90,     0.06885176
417.35,     0.06743562
417.80,     0.06769942
418.25,     0.06989792
418.69,     0.07332889
419.14,     0.07731795
419.59,     0.08040224
420.04,     0.08203501
420.48,     0.08335438
420.93,     0.08395183
421.38,     0.08198494
421.83,     0.07884142
422.27,     0.07612561
422.72,     0.07939354
423.17,     0.08071611
423.62,     0.08152705
424.06,     0.08414519
424.51,     0.08797494
424.96,      0.0907179
425.40,     0.09199727
425.85,     0.09237046
426.30,      0.0921895
426.74,      0.0921263
427.19,     0.09244843
427.64,     0.09298207
428.09,     0.09346367
428.53,     0.09354412
428.98,     0.09322011
429.43,     0.09267758
429.87,     0.09240703
430.32,     0.09300152
430.77,     0.09453253
431.21,     0.09690894
431.66,     0.09948644
432.11,      0.1009551
432.55,      0.1008492
433.00,      0.0994384
433.44,     0.09775718
433.89,     0.09743093
434.34,     0.09886207
434.78,      0.1017853
435.23,      0.1049424
435.68,       0.105872
436.12,      0.1051508
436.57,      0.1035052
437.02,      0.1059487
437.46,      0.1066011
437.91,      0.1068758
438.35,      0.1077188
438.80,      0.1092684
439.25,      0.1110718
439.69,      0.1127055
440.14,      0.1144483
440.58,       0.115689
441.03,      0.1139299
441.48,      0.1104815
441.92,      0.1107943
442.37,       0.114425
442.81,      0.1160992
443.26,      0.1156116
443.71,      0.1161059
444.15,      0.1176476
444.60,      0.1186501
445.04,      0.1189695
445.49,      0.1190557
445.93,      0.1188471
446.38,      0.1182453
446.82,      0.1173545
447.27,      0.1162544
447.72,      0.1153088
448.16,      0.1150907
448.61,      0.1157382
449.05,      0.1171581
449.50,      0.1191286
449.94,      0.1207459
450.39,      0.1225083
450.83,      0.1238081
451.28,      0.1247622
451.72,      0.1252402
452.17,      0.1252619
452.61,      0.1248325
453.06,      0.1240758
453.50,      0.1232929
453.95,      0.1225885
454.39,      0.1219139
454.84,      0.1213696
455.28,      0.1209894
455.73,      0.1208407
456.17,      0.1211435
456.62,      0.1214432
457.06,      0.1210081
457.51,      0.1195785
457.95,        0.11712
458.40,       0.114832
458.84,      0.1138901
459.29,      0.1144498
459.73,      0.1187199
460.18,       0.124138
460.62,      0.1208329
461.07,      0.1117742
461.51,      0.1106226
461.95,      0.1176247
462.40,      0.1206837
462.84,      0.1187613
463.29,       0.120479
463.73,       0.124506
464.18,      0.1249463
464.62,      0.1215807
465.06,      0.1154967
465.51,       0.110263
465.95,      0.1087032
466.40,      0.1157226
466.84,      0.1215805
467.29,      0.1248617
467.73,      0.1193433
468.17,      0.1079114
468.62,      0.1064164
469.06,      0.1146113
469.51,      0.1173745
469.95,      0.1142347
470.39,      0.1150837
470.84,      0.1196443
471.28,      0.1217673
471.72,      0.1208171
472.17,      0.1186786
472.61,      0.1161446
473.06,      0.1142445
473.50,      0.1131618
473.94,      0.1128171
474.39,       0.112904
474.83,      0.1116537
475.27,      0.1087016
475.72,      0.1101777
476.16,      0.1061713
476.60,      0.1050156
477.05,      0.1038733
477.49,      0.1028791
477.93,      0.1022279
478.38,      0.1024514
478.82,      0.1035565
479.26,      0.1052223
479.71,      0.1069306
480.15,      0.1073532
480.59,      0.1061088
481.04,      0.1051761
481.48,      0.1051548
481.92,       0.101668
482.36,     0.09855124
482.81,      0.1026505
483.25,     0.09610052
483.69,     0.09650195
484.14,      0.0975888
484.58,      0.0963403
485.02,      0.1025263
485.46,     0.09759208
485.91,     0.07962274
486.35,      0.0874035
486.79,     0.09393467
487.24,     0.07808085
487.68,     0.08041532
488.12,      0.0858017
488.56,     0.07581607
489.01,      0.0786061
489.45,     0.07570656
489.89,     0.07561228
490.33,     0.07467067
490.77,     0.07317091
491.22,     0.07153898
491.66,     0.07014754
492.10,     0.06887691
492.54,     0.06805867
492.99,     0.06747166
493.43,     0.06416239
493.87,     0.06078099
494.31,     0.06391848
494.75,      0.0691663
495.20,     0.07363299
495.64,     0.06953379
496.08,     0.05037583
496.52,     0.03921065
496.96,      0.0439455
497.41,     0.04877355
497.85,     0.05265816
498.29,     0.04719835
498.73,     0.04402774
499.17,     0.04422539
499.61,     0.04588137
500.06,     0.04780009
500.50,     0.04924627
500.94,     0.04323953
501.38,     0.04038536
501.82,     0.03869733
502.26,     0.03556058
502.71,        0.03168
503.15,     0.02923288
503.59,     0.02834971
504.03,     0.03058723
504.47,     0.03135173
504.91,     0.03204248
505.35,      0.0307954
505.79,     0.03055766
506.24,     0.03197124
506.68,     0.02362189
507.12,     0.02613605
507.56,     0.02199359
508.00,     0.01824244
508.44,     0.01847564
508.88,     0.02182376
509.32,     0.02203352
509.76,     0.01882133
510.20,     0.01749872
510.65,     0.01824281
511.09,     0.01750386
511.53,      0.0153126
511.97,     0.01467127
512.41,     0.01592481
512.85,     0.01319803
513.29,     0.01520939
513.73,     0.01454877
514.17,     0.01386252
514.61,     0.01350258
515.05,      0.0127129
515.49,     0.01119217
515.93,     0.00971789
516.37,    0.005870811
516.81,   0.0004834548
517.25,    0.009861751
517.69,     0.01151442
518.13,     0.01250483
518.57,     0.00711471
519.01,    0.004874124
519.45,    0.006172728
519.89,    0.007443312
520.33,    0.008137092
520.77,    0.007767493
521.21,    0.006360011
521.65,    0.005280252
522.09,    0.004832736
522.53,    0.004338973
522.97,    0.003880296
523.41,    0.003935553
523.85,    0.004380476
524.29,    0.004736235
524.73,    0.004900591
525.17,    0.004970789
525.61,    0.004818805
526.05,    0.004519632
526.49,    0.004518826
526.93,    0.003384363
527.37,   0.0008552589
527.81,    0.001331171
528.25,    0.005853366
528.69,   -0.004554454
529.13,    0.002406118
529.57,   0.0007489417
530.01,  -9.437986E-05
530.45,  -0.0007648224
530.89,  -0.0007535142
531.33,  -0.0008079413
531.76,   -0.001381373
532.20,   -0.000399212
532.64,    0.002437281
533.08,   -0.001164365
533.52,    0.002721786
533.96,    0.002883389
534.40,    0.003359066
534.84,    0.003751892
535.28,    0.004111154
535.72,    0.004292713
536.15,    0.004097013
536.59,    0.003587644
537.03,    0.002847258
537.47,    0.002087132
537.91,    0.001396301
538.35,   0.0008680475
538.79,   0.0006636202
539.22,   0.0003315276
539.66,  -1.798737E-05
540.10,    0.001232465
540.54,    0.004234468
540.98,    0.002921363
541.42,    0.006558334
541.86,    0.005980912
542.29,     0.00415452
542.73,    0.002996416
543.17,    0.002271255
543.61,  -0.0006286828
544.05,   -0.004015624
544.48,   -0.004566812
544.92,   -0.001403642
545.36,    0.007731996
545.80,     0.01881164
546.24,     0.02042705
546.67,     0.01211266
547.11,    0.003559445
547.55,   -0.001465203
547.99,    -0.00656829
548.43,    -0.01090943
548.86,   -0.003905687
549.30,     0.01086332
549.74,    0.008775161
550.18,   -0.008239569
550.61,   -0.009086158
551.05,    0.005577954
551.49,    0.009533854
551.93,    0.003336237
552.36,     0.00176598
552.80,    0.005534728
553.24,    0.006042827
553.68,   0.0006155481
554.11,    0.001166846
554.55,     0.01107043
554.99,    -0.01614022
555.43,    -0.01646843
555.86,  -9.792364E-05
556.30,   -0.001680482
556.74,   0.0009156301
557.17,   -0.007518616
557.61,   -0.008630703
558.05,   -0.002091054
558.49,    0.002814674
558.92,    0.004805022
559.36,    0.006149499
559.80,    0.006420237
560.23,    0.004643627
560.67,     0.00303565
561.11,    0.002581092
561.54,    0.002443218
561.98,    0.009210639
562.42,     0.02062185
562.85,     0.01060701
563.29,     -0.0164378
563.73,   -0.002962854
564.16,  -0.0001887571
564.60,    0.002805152
565.04,   -0.001545492
565.47,  -0.0009541957
565.91,   -0.001511694
566.35,    0.002324155
566.78,    0.009476578
567.22,    0.004940203
567.65,    0.001260145
568.09,     0.01807132
568.53,    0.002048442
568.96,    0.002274754
569.40,    0.006567221
569.83,   -0.003770592
570.27,    0.003865931
570.71,     0.01146124
571.14,    0.004125453
571.58,    -0.01185487
572.01,   -0.006638286
572.45,     0.01157146
572.89,     0.01617424
573.32,   -0.008361604
573.76,    0.001082278
574.19,    -0.00245069
574.63,    0.007835721
575.06,   -0.007660383
575.50,    0.005679894
575.94,    0.007284738
576.37,    0.009696149
576.81,    0.008300547
577.24,       0.015383
577.68,    0.001643224
578.11,   -0.003729651
578.55,   -0.001614542
578.98,     0.01493364
579.42,     0.00708526
579.85,  -0.0007690278
580.29,     0.01528266
580.72,    0.006022212
581.16,    0.001597259
581.59,    -0.01008387
582.03,  -0.0003165694
582.46,     0.01254509
582.90,    0.004654871
583.33,   -0.002357432
583.77,    0.006202085
584.20,     0.01460855
584.64,   -0.003781837
585.07,   -0.007001217
585.51,    0.001327713
585.94,  -0.0006040318
586.38,    0.006417881
586.81,     0.01170314
587.25,   -0.008969208
587.68,   -0.002259662
588.11,    0.000350211
588.55,   0.0009971483
588.98,    0.003367113
589.42,     0.01331309
589.85,   -0.007056404
590.29,   -0.001338359
590.72,    0.004684943
591.15,     0.01930071
591.59,   -0.002858964
592.02,     0.01209295
592.46,    0.004601308
592.89,   -0.007267324
593.32,  -0.0009846492
593.76,    -0.01008564
594.19,      0.0189613
594.63,     0.01199928
595.06,    -0.01468663
595.49,    -0.01543889
595.93,    0.007485621
596.36,     0.01311602
596.80,   -0.005702665
597.23,   -0.008087098
597.66,   -0.004569345
598.10,     0.01042957
598.53,    0.004045439
598.96,    -0.00417569
599.40,    0.005151047
599.83,    0.001807216
600.26,     -0.0015382
600.70,    0.007612126
601.13,   -0.002562498
601.56,    0.009936881
602.00,    0.003600085
602.43,    0.002729946
602.86,     0.01155955
603.30,    0.002075359
603.73,   -0.001626959
604.16,    -0.01227047
604.60,     0.01204371
605.03,    0.004095448
605.46,     0.00337428
605.89,   0.0009650085
606.33,    0.006182314
606.76,    0.002099715
607.19,   -0.002896423
607.63,   -0.008924236
608.06,    0.003445012
608.49,    -0.00200467
608.92,     0.00292608
609.36,    0.007213125
609.79,   -0.001143539
610.22,     -0.0117761
610.65,    0.009927972
611.09,  -0.0007268723
611.52,   -0.004172319
611.95,    0.003623453
612.38,  -0.0008250879
612.81,   -0.006393318
613.25,   -0.005849689
613.68,  -0.0002667523
614.11,     0.01461219
614.54,    0.005907164
614.98,   0.0006398273
615.41,   -0.005117624
615.84,  -0.0001565745
616.27,     0.01346767
616.70,    -0.01498732
617.14,    0.004131335
617.57,   0.0001834463
618.00,   -0.009162283
618.43,    0.005587605
618.86,    0.003594842
619.29,    0.005055417
619.73,    0.001574197
620.16,   -0.005461171
620.59,   -0.009149741
621.02,     0.02026944
621.45,    0.001803735
621.88,   -0.005946216
622.31,    -0.01043201
622.75,    0.001884706
623.18,   -0.005453309
623.61,    0.006874382
624.04,   -0.006993566
624.47,    -0.01898316
624.90,   -0.001083221
625.33,    0.004193381
625.76,    0.002188138
626.20,    0.009471998
626.63,   -0.002496933
627.06,    -0.01313533
627.49,   -0.006744345
627.92,    0.007785358
628.35,     0.01416841
628.78,    0.005288758
629.21,   -0.008620944
629.64,     0.01129439
630.07,    0.004027792
630.50,    -0.01111818
630.93,   -0.003163462
631.36,   -0.007522501
631.80,   -0.008726632
632.23,   -0.009710237
632.66,    -0.01024328
633.09,   -0.007474199
633.52,   -0.001424357
633.95,   -0.006378257
634.38,   -0.006946465
634.81,     0.00738677
635.24,    0.004477628
635.67,   -0.001302911
636.10,    -0.01463434
636.53,      -0.014127
636.96,   -0.001820767
637.39,    0.002907091
637.82,   -0.001685251
638.25,    -0.00469964
638.68,   -0.005460567
639.11,  -0.0001706338
639.54,   -0.002903539
639.97,   -0.001077997
640.40,   0.0002180749
640.83,   7.216379E-05
641.26,    -0.00179398
641.69,   -0.005117381
642.12,   -0.008593373
642.55,    -0.01011817
642.97,   -0.009018755
643.40,   -0.005918281
643.83,   -0.002448918
644.26,   -0.000804481
644.69,   -0.001700905
645.12,   -0.004937761
645.55,   -0.008742369
645.98,    -0.01083586
646.41,    -0.01036247
646.84,   -0.004615799
647.27,     0.00265078
647.70,  -0.0007706116
648.13,    -0.01040167
648.55,    -0.01210931
648.98,   -0.006444453
649.41,  -9.494725E-05
649.84,    0.003917653
650.27,    0.002467432
650.70,   -0.003572801
651.13,    -0.01320142
651.56,    -0.02069595
651.98,   -0.008607504
652.41,     0.01154058
652.84,     0.01328036
653.27,   -0.004285196
653.70,    -0.02702586
654.13,    -0.01541035
654.55,    0.003027089
654.98,   -0.007290794
655.41,     0.05081636
655.84,   -0.001953411
656.27,    -0.01512939
656.70,    0.004238103
657.12,    0.007855227
657.55,   -0.009175629
657.98,     0.01264417
658.41,   -0.005596612
658.84,    -0.02859876
659.26,    -0.01018755
659.69,   -0.002270081
660.12,    0.009555055
660.55,    0.008713757
660.97,   -0.001984899
661.40,   -0.008730158
661.83,   -0.009409837
662.26,   -0.007815544
662.69,   -0.005524257
663.11,   -0.004990428
663.54,   -0.006387439
663.97,   -0.006846751
664.40,    -0.00617744
664.82,   -0.005911757
665.25,   -0.006148622
665.68,   -0.006454291
666.10,   -0.006861659
666.53,   -0.007567386
666.96,   -0.008261526
667.39,   -0.008486106
667.81,   -0.008491047
668.24,   -0.008106153
668.67,   -0.007835078
669.09,   -0.008894001
669.52,   -0.008073662
669.95,   -0.004050834
670.37,   -0.001987613
670.80,     0.01182692
671.23,    0.007223217
671.65,    -0.01590874
672.08,   -0.003429929
672.51,   -0.005559709
672.93,   -0.004667365
673.36,   -0.005053589
673.79,   -0.006257669
674.21,   -0.006237087
674.64,   -0.005848603
675.07,   -0.005417894
675.49,   -0.003871133
675.92,   -0.005086537
676.35,    -0.01031904
676.77,   -0.005128686
677.20,      0.0114238
677.62,    -0.01335779
678.05,    -0.00143872
678.48,     0.01095683
678.90,  -0.0009039553
679.33,   -0.001662845
679.75,   -0.004552006
680.18,   -0.001127136
680.60,    0.001143339
681.03,   -0.001865967
681.46,   -0.008824879
681.88,   -0.005297271
682.31,    0.006266374
682.73,    0.008333825
683.16,    0.001215715
683.58,   -0.006872097
684.01,   -0.008487882
684.43,   -0.004588638
684.86,    0.005929918
685.29,   -0.005801463
685.71,  -0.0007950177
686.14,    0.004091456
686.56,   0.0004669682
686.99,  -0.0003250373
687.41,   -0.002869308
687.84,   -0.004919918
688.26,     -0.0082957
688.69,   -0.006818721
689.11,    0.003344576
689.54,    -0.01137623
689.96,   -0.007376065
690.39,    0.009547747
690.81,   -0.001410717
691.24,    -0.02343072
691.66,   -0.002771554
692.08,    0.002454431
692.51,    0.005255751
692.93,   -0.001610139
693.36,    -0.01470548
693.78,    -0.01421471
694.21,   -0.003454017
694.63,  -0.0004272611
695.06,   -0.001051151
695.48,    -0.01768504
695.90,    -0.01110273
696.33,     0.01334092
696.75,   -0.005985291
697.18,    -0.01995833
697.60,  -0.0009437411
698.02,    0.001852321
698.45,   -0.000250293
698.87,   -0.008763093
699.30,    -0.01926125
699.72,    -0.02014936
700.14,    -0.01139728
700.57,    -0.00526997
700.99,   -0.004950289
701.41,   -0.001452502
701.84,    -0.00175727
702.26,   -0.007029714
702.69,    -0.01617133
703.11,    -0.01464334
703.53,   -0.003826664
703.96,    -0.00476942
704.38,    -0.01610301
704.80,    -0.01414837
705.23,  -0.0001166468
705.65,    0.006221193
706.07,    0.003919403
706.49,  -0.0001008991
706.92,   -0.004842442
707.34,    0.002332683
707.76,   -0.002502955
708.19,   -0.001172376
708.61,   -0.001283202
709.03,   -0.001833586
709.46,   -0.003297218
709.88,    -0.00618049
710.30,   -0.008669433
710.72,   -0.009611811
711.15,   -0.009268665
711.57,   -0.004845691
711.99,    0.001593676
712.41,   -0.002671571
712.84,    -0.01417189
713.26,   -0.009553995
713.68,   -0.001972504
714.10,    0.001210287
714.53,   -0.003617568
714.95,    -0.01004259
715.37,    -0.01494204
715.79,     -0.0114796
716.21,   -0.002188861
716.64,    0.004223664
717.06,    0.004812561
717.48,   -0.002506028
717.90,     -0.0130369
718.32,    -0.01098253
718.75,    0.001739322
719.17,    0.004357728
719.59,   -0.005030161
720.01,    -0.00226916
720.43,   -0.007514961
720.85,   -0.008062806
721.28,   -0.008336945
721.70,   -0.008014039
722.12,   -0.007321296
722.54,   -0.007255363
722.96,   -0.007606314
723.38,   -0.008200302
723.80,   -0.008803939
724.22,   -0.008365707
724.65,   -0.006940073
725.07,   -0.006709642
725.49,   -0.006733651
725.91,   -0.003483855
726.33,    0.001579859
726.75,    0.004689237
727.17,    0.004431487
727.59,   -0.001561316
728.01,    -0.01032903
728.43,    -0.01135471
728.85,   -0.003075172
729.28,    0.002971719
729.70,   8.961023E-05
730.12,     0.01066342
730.54,   0.0004848025
730.96,    -0.02106226
731.38,   -0.004175936
731.80,   0.0004085056
732.22,    0.009316723
732.64,   -0.002646697
733.06,  -0.0002384819
733.48,  -0.0009829509
733.90,    -0.01277764
