plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name
plate1,456.0,A4,1947.0,1-testdata.csv,A,GOx,
plate1,486.0,A4,1980.0,1-testdata.csv,A,GOx,
plate1,516.0,A4,2086.0,1-testdata.csv,A,GOx,
plate1,546.0,A4,2146.0,1-testdata.csv,A,GOx,
plate1,576.0,A4,2216.0,1-testdata.csv,A,GOx,
plate1,606.0,A4,2293.0,1-testdata.csv,A,GOx,
plate1,6.0,A5,791.0,1-testdata.csv,A,GOx,
plate1,36.0,A5,831.0,1-testdata.csv,A,GOx,
plate1,66.0,A5,887.0,1-testdata.csv,A,GOx,
plate1,96.0,A5,939.0,1-testdata.csv,A,GOx,
plate1,126.0,A5,991.0,1-testdata.csv,A,GOx,
plate1,156.0,A5,1026.0,1-testdata.csv,A,GOx,
plate1,186.0,A5,1064.0,1-testdata.csv,A,GOx,
plate1,216.0,A5,1107.0,1-testdata.csv,A,GOx,
plate1,246.0,A5,1167.0,1-testdata.csv,A,GOx,
plate1,276.0,A5,1221.0,1-testdata.csv,A,GOx,
plate1,306.0,A5,1252.0,1-testdata.csv,A,GOx,
plate1,336.0,A5,1282.0,1-testdata.csv,A,GOx,
plate1,366.0,A5,1330.0,1-testdata.csv,A,GOx,
plate1,396.0,A5,1401.0,1-testdata.csv,A,GOx,
plate1,426.0,A5,1432.0,1-testdata.csv,A,GOx,
plate1,456.0,A5,1457.0,1-testdata.csv,A,GOx,
plate1,486.0,A5,1519.0,1-testdata.csv,A,GOx,
plate1,516.0,A5,1553.0,1-testdata.csv,A,GOx,
plate1,546.0,A5,1603.0,1-testdata.csv,A,GOx,
plate1,576.0,A5,1650.0,1-testdata.csv,A,GOx,
plate1,606.0,A5,1692.0,1-testdata.csv,A,GOx,
plate1,6.0,A6,810.0,1-testdata.csv,A,GOx,
plate1,36.0,A6,840.0,1-testdata.csv,A,GOx,
plate1,66.0,A6,819.0,1-testdata.csv,A,GOx,
plate1,96.0,A6,866.0,1-testdata.csv,A,GOx,
plate1,126.0,A6,900.0,1-testdata.csv,A,GOx,
plate1,156.0,A6,926.0,1-testdata.csv,A,GOx,
plate1,186.0,A6,941.0,1-testdata.csv,A,GOx,
plate1,216.0,A6,972.0,1-testdata.csv,A,GOx,
plate1,246.0,A6,982.0,1-testdata.csv,A,GOx,
plate1,276.0,A6,1008.0,1-testdata.csv,A,GOx,
plate1,306.0,A6,1026.0,1-testdata.csv,A,GOx,
plate1,336.0,A6,1036.0,1-testdata.csv,A,GOx,
plate1,366.0,A6,1061.0,1-testdata.csv,A,GOx,
plate1,396.0,A6,1096.0,1-testdata.csv,A,GOx,
plate1,426.0,A6,1109.0,1-testdata.csv,A,GOx,
plate1,456.0,A6,1150.0,1-testdata.csv,A,GOx,
plate1,486.0,A6,1172.0,1-testdata.csv,A,GOx,
plate1,516.0,A6,1200.0,1-testdata.csv,A,GOx,
plate1,546.0,A6,1204.0,1-testdata.csv,A,GOx,
plate1,576.0,A6,1241.0,1-testdata.csv,A,GOx,
plate1,606.0,A6,1240.0,1-testdata.csv,A,GOx,
plate1,6.0,A7,800.0,1-testdata.csv,A,GOx,
plate1,36.0,A7,810.0,1-testdata.csv,A,GOx,
plate1,66.0,A7,812.0,1-testdata.csv,A,GOx,
plate1,96.0,A7,813.0,1-testdata.csv,A,GOx,
plate1,126.0,A7,825.0,1-testdata.csv,A,GOx,
plate1,156.0,A7,827.0,1-testdata.csv,A,GOx,
plate1,186.0,A7,845.0,1-testdata.csv,A,GOx,
plate1,216.0,A7,865.0,1-testdata.csv,A,GOx,
plate1,246.0,A7,855.0,1-testdata.csv,A,GOx,
plate1,276.0,A7,861.0,1-testdata.csv,A,GOx,
plate1,306.0,A7,879.0,1-testdata.csv,A,GOx,
plate1,336.0,A7,886.0,1-testdata.csv,A,GOx,
plate1,366.0,A7,891.0,1-testdata.csv,A,GOx,
plate1,396.0,A7,888.0,1-testdata.csv,A,GOx,
plate1,426.0,A7,904.0,1-testdata.csv,A,GOx,
plate1,456.0,A7,919.0,1-testdata.csv,A,GOx,
plate1,486.0,A7,906.0,1-testdata.csv,A,GOx,
plate1,516.0,A7,922.0,1-testdata.csv,A,GOx,
plate1,546.0,A7,915.0,1-testdata.csv,A,GOx,
plate1,576.0,A7,929.0,1-testdata.csv,A,GOx,
plate1,606.0,A7,931.0,1-testdata.csv,A,GOx,
plate1,6.0,B1,846.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B1,928.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B1,1015.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B1,1265.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B1,1263.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B1,1456.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B1,1614.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B1,1711.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B1,1864.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B1,2047.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B1,2155.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B1,2390.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B1,2411.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B1,2552.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B1,2748.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B1,2876.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B1,3027.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B1,3081.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B1,3262.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B1,3312.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B1,3485.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,B2,805.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B2,833.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B2,1095.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B2,1148.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B2,1200.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B2,1431.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B2,1537.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B2,1530.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B2,1773.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B2,1802.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B2,1898.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B2,2098.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B2,2140.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B2,2218.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B2,2376.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B2,2499.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B2,2633.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B2,2710.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B2,2875.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B2,2995.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B2,3092.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,B3,748.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B3,888.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B3,917.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B3,1063.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B3,1175.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B3,1346.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B3,1441.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B3,1489.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B3,1583.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B3,1665.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B3,1766.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B3,1825.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B3,1877.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B3,2114.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B3,2137.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B3,2110.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B3,2283.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B3,2428.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B3,2465.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B3,2538.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B3,2604.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,B4,800.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B4,864.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B4,947.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B4,1004.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B4,1129.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B4,1207.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B4,1205.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B4,1258.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B4,1362.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B4,1354.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B4,1488.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B4,1492.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B4,1635.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B4,1660.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B4,1769.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B4,1788.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B4,1876.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B4,2013.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B4,2032.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B4,2078.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B4,2147.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,B5,764.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B5,831.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B5,852.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B5,913.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B5,1013.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B5,971.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B5,1016.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B5,1181.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B5,1023.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B5,1132.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B5,1246.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B5,1219.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B5,1261.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B5,1238.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B5,1271.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B5,1464.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B5,1530.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B5,1503.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B5,1492.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B5,1492.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B5,1600.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,B6,858.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B6,720.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B6,884.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B6,950.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B6,913.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B6,974.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B6,899.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B6,851.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B6,943.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B6,1053.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B6,1072.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B6,1006.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B6,964.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B6,1122.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B6,1047.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B6,1114.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B6,1104.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B6,1149.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B6,1197.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B6,1156.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B6,1198.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,B7,746.0,1-testdata.csv,B,PMBTA-1,
plate1,36.0,B7,743.0,1-testdata.csv,B,PMBTA-1,
plate1,66.0,B7,819.0,1-testdata.csv,B,PMBTA-1,
plate1,96.0,B7,860.0,1-testdata.csv,B,PMBTA-1,
plate1,126.0,B7,853.0,1-testdata.csv,B,PMBTA-1,
plate1,156.0,B7,846.0,1-testdata.csv,B,PMBTA-1,
plate1,186.0,B7,775.0,1-testdata.csv,B,PMBTA-1,
plate1,216.0,B7,915.0,1-testdata.csv,B,PMBTA-1,
plate1,246.0,B7,755.0,1-testdata.csv,B,PMBTA-1,
plate1,276.0,B7,825.0,1-testdata.csv,B,PMBTA-1,
plate1,306.0,B7,837.0,1-testdata.csv,B,PMBTA-1,
plate1,336.0,B7,973.0,1-testdata.csv,B,PMBTA-1,
plate1,366.0,B7,910.0,1-testdata.csv,B,PMBTA-1,
plate1,396.0,B7,910.0,1-testdata.csv,B,PMBTA-1,
plate1,426.0,B7,990.0,1-testdata.csv,B,PMBTA-1,
plate1,456.0,B7,974.0,1-testdata.csv,B,PMBTA-1,
plate1,486.0,B7,942.0,1-testdata.csv,B,PMBTA-1,
plate1,516.0,B7,872.0,1-testdata.csv,B,PMBTA-1,
plate1,546.0,B7,951.0,1-testdata.csv,B,PMBTA-1,
plate1,576.0,B7,842.0,1-testdata.csv,B,PMBTA-1,
plate1,606.0,B7,930.0,1-testdata.csv,B,PMBTA-1,
plate1,6.0,C1,802.0,1-testdata.csv,C,PMBTA-2,
plate1,36.0,C1,937.0,1-testdata.csv,C,PMBTA-2,
plate1,66.0,C1,1117.0,1-testdata.csv,C,PMBTA-2,
plate1,96.0,C1,1238.0,1-testdata.csv,C,PMBTA-2,
plate1,126.0,C1,1407.0,1-testdata.csv,C,PMBTA-2,
plate1,156.0,C1,1537.0,1-testdata.csv,C,PMBTA-2,
plate1,186.0,C1,2184.0,1-testdata.csv,C,PMBTA-2,
plate1,216.0,C1,1843.0,1-testdata.csv,C,PMBTA-2,
plate1,246.0,C1,1991.0,1-testdata.csv,C,PMBTA-2,
plate1,276.0,C1,2140.0,1-testdata.csv,C,PMBTA-2,
plate1,306.0,C1,2322.0,1-testdata.csv,C,PMBTA-2,
plate1,336.0,C1,2457.0,1-testdata.csv,C,PMBTA-2,
plate1,366.0,C1,2615.0,1-testdata.csv,C,PMBTA-2,
plate1,396.0,C1,2750.0,1-testdata.csv,C,PMBTA-2,
plate1,426.0,C1,2903.0,1-testdata.csv,C,PMBTA-2,
plate1,456.0,C1,3061.0,1-testdata.csv,C,PMBTA-2,
plate1,486.0,C1,3190.0,1-testdata.csv,C,PMBTA-2,
plate1,516.0,C1,3334.0,1-testdata.csv,C,PMBTA-2,
plate1,546.0,C1,3509.0,1-testdata.csv,C,PMBTA-2,
plate1,576.0,C1,3641.0,1-testdata.csv,C,PMBTA-2,
plate1,606.0,C1,3796.0,1-testdata.csv,C,PMBTA-2,
plate1,6.0,C2,801.0,1-testdata.csv,C,PMBTA-2,
plate1,36.0,C2,914.0,1-testdata.csv,C,PMBTA-2,
plate1,66.0,C2,1056.0,1-testdata.csv,C,PMBTA-2,
plate1,96.0,C2,1179.0,1-testdata.csv,C,PMBTA-2,
plate1,126.0,C2,1320.0,1-testdata.csv,C,PMBTA-2,
plate1,156.0,C2,1444.0,1-testdata.csv,C,PMBTA-2,
plate1,186.0,C2,1572.0,1-testdata.csv,C,PMBTA-2,
plate1,216.0,C2,1695.0,1-testdata.csv,C,PMBTA-2,
plate1,246.0,C2,1818.0,1-testdata.csv,C,PMBTA-2,
plate1,276.0,C2,1934.0,1-testdata.csv,C,PMBTA-2,
plate1,306.0,C2,2066.0,1-testdata.csv,C,PMBTA-2,
plate1,336.0,C2,2199.0,1-testdata.csv,C,PMBTA-2,
plate1,366.0,C2,2349.0,1-testdata.csv,C,PMBTA-2,
plate1,396.0,C2,2460.0,1-testdata.csv,C,PMBTA-2,
plate1,426.0,C2,2578.0,1-testdata.csv,C,PMBTA-2,
plate1,456.0,C2,3232.0,1-testdata.csv,C,PMBTA-2,
plate1,486.0,C2,2849.0,1-testdata.csv,C,PMBTA-2,
plate1,516.0,C2,2975.0,1-testdata.csv,C,PMBTA-2,
plate1,546.0,C2,3094.0,1-testdata.csv,C,PMBTA-2,
plate1,576.0,C2,3216.0,1-testdata.csv,C,PMBTA-2,
plate1,606.0,C2,3356.0,1-testdata.csv,C,PMBTA-2,
plate1,6.0,C3,796.0,1-testdata.csv,C,PMBTA-2,
plate1,36.0,C3,903.0,1-testdata.csv,C,PMBTA-2,
plate1,66.0,C3,1015.0,1-testdata.csv,C,PMBTA-2,
plate1,96.0,C3,1133.0,1-testdata.csv,C,PMBTA-2,
plate1,126.0,C3,1233.0,1-testdata.csv,C,PMBTA-2,
plate1,156.0,C3,1826.0,1-testdata.csv,C,PMBTA-2,
plate1,186.0,C3,1445.0,1-testdata.csv,C,PMBTA-2,
plate1,216.0,C3,1540.0,1-testdata.csv,C,PMBTA-2,
plate1,246.0,C3,1641.0,1-testdata.csv,C,PMBTA-2,
plate1,276.0,C3,1734.0,1-testdata.csv,C,PMBTA-2,
plate1,306.0,C3,1846.0,1-testdata.csv,C,PMBTA-2,
plate1,336.0,C3,1955.0,1-testdata.csv,C,PMBTA-2,
plate1,366.0,C3,2068.0,1-testdata.csv,C,PMBTA-2,
plate1,396.0,C3,2156.0,1-testdata.csv,C,PMBTA-2,
plate1,426.0,C3,2269.0,1-testdata.csv,C,PMBTA-2,
plate1,456.0,C3,2372.0,1-testdata.csv,C,PMBTA-2,
plate1,486.0,C3,2481.0,1-testdata.csv,C,PMBTA-2,
plate1,516.0,C3,2575.0,1-testdata.csv,C,PMBTA-2,
plate1,546.0,C3,2681.0,1-testdata.csv,C,PMBTA-2,
plate1,576.0,C3,2790.0,1-testdata.csv,C,PMBTA-2,
plate1,606.0,C3,2916.0,1-testdata.csv,C,PMBTA-2,
plate1,6.0,C4,802.0,1-testdata.csv,C,PMBTA-2,
plate1,36.0,C4,882.0,1-testdata.csv,C,PMBTA-2,
plate1,66.0,C4,955.0,1-testdata.csv,C,PMBTA-2,
plate1,96.0,C4,1028.0,1-testdata.csv,C,PMBTA-2,
plate1,126.0,C4,1094.0,1-testdata.csv,C,PMBTA-2,
plate1,156.0,C4,1163.0,1-testdata.csv,C,PMBTA-2,
plate1,186.0,C4,1265.0,1-testdata.csv,C,PMBTA-2,
plate1,216.0,C4,1326.0,1-testdata.csv,C,PMBTA-2,
plate1,246.0,C4,1402.0,1-testdata.csv,C,PMBTA-2,
plate1,276.0,C4,1468.0,1-testdata.csv,C,PMBTA-2,
plate1,306.0,C4,1571.0,1-testdata.csv,C,PMBTA-2,
plate1,336.0,C4,2136.0,1-testdata.csv,C,PMBTA-2,
plate1,366.0,C4,1700.0,1-testdata.csv,C,PMBTA-2,
plate1,396.0,C4,1769.0,1-testdata.csv,C,PMBTA-2,
plate1,426.0,C4,1871.0,1-testdata.csv,C,PMBTA-2,
plate1,456.0,C4,1916.0,1-testdata.csv,C,PMBTA-2,
plate1,486.0,C4,1996.0,1-testdata.csv,C,PMBTA-2,
plate1,516.0,C4,2089.0,1-testdata.csv,C,PMBTA-2,
plate1,546.0,C4,2154.0,1-testdata.csv,C,PMBTA-2,
plate1,576.0,C4,2229.0,1-testdata.csv,C,PMBTA-2,
plate1,606.0,C4,2307.0,1-testdata.csv,C,PMBTA-2,
plate1,6.0,C5,811.0,1-testdata.csv,C,PMBTA-2,
plate1,36.0,C5,851.0,1-testdata.csv,C,PMBTA-2,
plate1,66.0,C5,896.0,1-testdata.csv,C,PMBTA-2,
plate1,96.0,C5,936.0,1-testdata.csv,C,PMBTA-2,
plate1,126.0,C5,979.0,1-testdata.csv,C,PMBTA-2,
plate1,156.0,C5,1033.0,1-testdata.csv,C,PMBTA-2,
plate1,186.0,C5,1068.0,1-testdata.csv,C,PMBTA-2,
plate1,216.0,C5,1620.0,1-testdata.csv,C,PMBTA-2,
plate1,246.0,C5,1160.0,1-testdata.csv,C,PMBTA-2,
plate1,276.0,C5,1198.0,1-testdata.csv,C,PMBTA-2,
plate1,306.0,C5,1269.0,1-testdata.csv,C,PMBTA-2,
plate1,336.0,C5,1276.0,1-testdata.csv,C,PMBTA-2,
plate1,366.0,C5,1353.0,1-testdata.csv,C,PMBTA-2,
plate1,396.0,C5,1376.0,1-testdata.csv,C,PMBTA-2,
plate1,426.0,C5,1426.0,1-testdata.csv,C,PMBTA-2,
plate1,456.0,C5,1470.0,1-testdata.csv,C,PMBTA-2,
plate1,486.0,C5,1529.0,1-testdata.csv,C,PMBTA-2,
plate1,516.0,C5,1553.0,1-testdata.csv,C,PMBTA-2,
plate1,546.0,C5,1618.0,1-testdata.csv,C,PMBTA-2,
plate1,576.0,C5,1658.0,1-testdata.csv,C,PMBTA-2,
plate1,606.0,C5,1701.0,1-testdata.csv,C,PMBTA-2,
plate1,6.0,C6,807.0,1-testdata.csv,C,PMBTA-2,
plate1,36.0,C6,813.0,1-testdata.csv,C,PMBTA-2,
plate1,66.0,C6,828.0,1-testdata.csv,C,PMBTA-2,
plate1,96.0,C6,878.0,1-testdata.csv,C,PMBTA-2,
plate1,126.0,C6,884.0,1-testdata.csv,C,PMBTA-2,
plate1,156.0,C6,928.0,1-testdata.csv,C,PMBTA-2,
plate1,186.0,C6,1450.0,1-testdata.csv,C,PMBTA-2,
