plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name
plate1,396.0,A3,50871.0,3platedata (2).csv,A,GOx,
plate1,426.0,A3,50966.0,3platedata (2).csv,A,GOx,
plate1,456.0,A3,51007.0,3platedata (2).csv,A,GOx,
plate1,486.0,A3,51141.0,3platedata (2).csv,A,GOx,
plate1,516.0,A3,51000.0,3platedata (2).csv,A,GOx,
plate1,546.0,A3,51255.0,3platedata (2).csv,A,GOx,
plate1,576.0,A3,51040.0,3platedata (2).csv,A,GOx,
plate1,606.0,A3,51072.0,3platedata (2).csv,A,GOx,
plate1,6.0,A4,4032.0,3platedata (2).csv,A,GOx,
plate1,36.0,A4,16444.0,3platedata (2).csv,A,GOx,
plate1,66.0,A4,25719.0,3platedata (2).csv,A,GOx,
plate1,96.0,A4,32372.0,3platedata (2).csv,A,GOx,
plate1,126.0,A4,37315.0,3platedata (2).csv,A,GOx,
plate1,156.0,A4,40821.0,3platedata (2).csv,A,GOx,
plate1,186.0,A4,43207.0,3platedata (2).csv,A,GOx,
plate1,216.0,A4,45186.0,3platedata (2).csv,A,GOx,
plate1,246.0,A4,46644.0,3platedata (2).csv,A,GOx,
plate1,276.0,A4,47619.0,3platedata (2).csv,A,GOx,
plate1,306.0,A4,48268.0,3platedata (2).csv,A,GOx,
plate1,336.0,A4,48752.0,3platedata (2).csv,A,GOx,
plate1,366.0,A4,49151.0,3platedata (2).csv,A,GOx,
plate1,396.0,A4,49573.0,3platedata (2).csv,A,GOx,
plate1,426.0,A4,49645.0,3platedata (2).csv,A,GOx,
plate1,456.0,A4,49883.0,3platedata (2).csv,A,GOx,
plate1,486.0,A4,49937.0,3platedata (2).csv,A,GOx,
plate1,516.0,A4,50001.0,3platedata (2).csv,A,GOx,
plate1,546.0,A4,50050.0,3platedata (2).csv,A,GOx,
plate1,576.0,A4,50006.0,3platedata (2).csv,A,GOx,
plate1,606.0,A4,50224.0,3platedata (2).csv,A,GOx,
plate1,6.0,A5,2953.0,3platedata (2).csv,A,GOx,
plate1,36.0,A5,11862.0,3platedata (2).csv,A,GOx,
plate1,66.0,A5,19184.0,3platedata (2).csv,A,GOx,
plate1,96.0,A5,24884.0,3platedata (2).csv,A,GOx,
plate1,126.0,A5,29752.0,3platedata (2).csv,A,GOx,
plate1,156.0,A5,33480.0,3platedata (2).csv,A,GOx,
plate1,186.0,A5,36958.0,3platedata (2).csv,A,GOx,
plate1,216.0,A5,39246.0,3platedata (2).csv,A,GOx,
plate1,246.0,A5,41555.0,3platedata (2).csv,A,GOx,
plate1,276.0,A5,43191.0,3platedata (2).csv,A,GOx,
plate1,306.0,A5,44637.0,3platedata (2).csv,A,GOx,
plate1,336.0,A5,45615.0,3platedata (2).csv,A,GOx,
plate1,366.0,A5,46738.0,3platedata (2).csv,A,GOx,
plate1,396.0,A5,47399.0,3platedata (2).csv,A,GOx,
plate1,426.0,A5,47847.0,3platedata (2).csv,A,GOx,
plate1,456.0,A5,48421.0,3platedata (2).csv,A,GOx,
plate1,486.0,A5,48573.0,3platedata (2).csv,A,GOx,
plate1,516.0,A5,48950.0,3platedata (2).csv,A,GOx,
plate1,546.0,A5,49409.0,3platedata (2).csv,A,GOx,
plate1,576.0,A5,49543.0,3platedata (2).csv,A,GOx,
plate1,606.0,A5,49854.0,3platedata (2).csv,A,GOx,
plate1,6.0,A6,2121.0,3platedata (2).csv,A,GOx,
plate1,36.0,A6,7406.0,3platedata (2).csv,A,GOx,
plate1,66.0,A6,11993.0,3platedata (2).csv,A,GOx,
plate1,96.0,A6,16254.0,3platedata (2).csv,A,GOx,
plate1,126.0,A6,20013.0,3platedata (2).csv,A,GOx,
plate1,156.0,A6,22976.0,3platedata (2).csv,A,GOx,
plate1,186.0,A6,26219.0,3platedata (2).csv,A,GOx,
plate1,216.0,A6,28782.0,3platedata (2).csv,A,GOx,
plate1,246.0,A6,30931.0,3platedata (2).csv,A,GOx,
plate1,276.0,A6,32865.0,3platedata (2).csv,A,GOx,
plate1,306.0,A6,34705.0,3platedata (2).csv,A,GOx,
plate1,336.0,A6,36136.0,3platedata (2).csv,A,GOx,
plate1,366.0,A6,37507.0,3platedata (2).csv,A,GOx,
plate1,396.0,A6,38828.0,3platedata (2).csv,A,GOx,
plate1,426.0,A6,39945.0,3platedata (2).csv,A,GOx,
plate1,456.0,A6,40848.0,3platedata (2).csv,A,GOx,
plate1,486.0,A6,41655.0,3platedata (2).csv,A,GOx,
plate1,516.0,A6,42571.0,3platedata (2).csv,A,GOx,
plate1,546.0,A6,43205.0,3platedata (2).csv,A,GOx,
plate1,576.0,A6,43564.0,3platedata (2).csv,A,GOx,
plate1,606.0,A6,44189.0,3platedata (2).csv,A,GOx,
plate1,6.0,A7,977.0,3platedata (2).csv,A,GOx,
plate1,36.0,A7,1921.0,3platedata (2).csv,A,GOx,
plate1,66.0,A7,2707.0,3platedata (2).csv,A,GOx,
plate1,96.0,A7,3689.0,3platedata (2).csv,A,GOx,
plate1,126.0,A7,4396.0,3platedata (2).csv,A,GOx,
plate1,156.0,A7,5099.0,3platedata (2).csv,A,GOx,
plate1,186.0,A7,5844.0,3platedata (2).csv,A,GOx,
plate1,216.0,A7,6788.0,3platedata (2).csv,A,GOx,
plate1,246.0,A7,7495.0,3platedata (2).csv,A,GOx,
plate1,276.0,A7,8071.0,3platedata (2).csv,A,GOx,
plate1,306.0,A7,8893.0,3platedata (2).csv,A,GOx,
plate1,336.0,A7,9368.0,3platedata (2).csv,A,GOx,
plate1,366.0,A7,10113.0,3platedata (2).csv,A,GOx,
plate1,396.0,A7,10849.0,3platedata (2).csv,A,GOx,
plate1,426.0,A7,11503.0,3platedata (2).csv,A,GOx,
plate1,456.0,A7,12162.0,3platedata (2).csv,A,GOx,
plate1,486.0,A7,12796.0,3platedata (2).csv,A,GOx,
plate1,516.0,A7,13283.0,3platedata (2).csv,A,GOx,
plate1,546.0,A7,14090.0,3platedata (2).csv,A,GOx,
plate1,576.0,A7,14638.0,3platedata (2).csv,A,GOx,
plate1,606.0,A7,15252.0,3platedata (2).csv,A,GOx,
plate1,6.0,B1,6856.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B1,26410.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B1,36838.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B1,42081.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B1,45235.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B1,46527.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B1,47455.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B1,48050.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B1,48139.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B1,48220.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B1,48214.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B1,48461.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B1,48408.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B1,48335.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B1,48460.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B1,48367.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B1,48449.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B1,48420.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B1,48258.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B1,48371.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B1,48489.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,B2,6047.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B2,24460.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B2,34985.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B2,40987.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B2,44610.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B2,46695.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B2,47793.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B2,48364.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B2,48742.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B2,49013.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B2,49364.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B2,49298.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B2,49491.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B2,49415.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B2,49671.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B2,49424.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B2,49634.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B2,49349.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B2,49467.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B2,49265.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B2,49414.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,B3,4913.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B3,20882.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B3,31339.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B3,38494.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B3,43005.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B3,46255.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B3,48417.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B3,49722.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B3,50267.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B3,51245.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B3,51516.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B3,51833.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B3,51936.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B3,52150.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B3,52090.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B3,52256.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B3,52213.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B3,52306.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B3,52320.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B3,52267.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B3,52337.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,B4,4288.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B4,17992.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B4,27230.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B4,34420.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B4,39342.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B4,42901.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B4,45461.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B4,47142.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B4,48339.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B4,49286.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B4,49726.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B4,50225.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B4,50658.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B4,51029.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B4,51058.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B4,51216.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B4,51165.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B4,51354.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B4,51333.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B4,51283.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B4,51347.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,B5,3259.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B5,12321.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B5,19922.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B5,25746.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B5,30340.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B5,34130.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B5,36976.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B5,39281.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B5,41303.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B5,42561.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B5,43741.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B5,44627.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B5,45498.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B5,45978.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B5,46524.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B5,46721.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B5,47053.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B5,47145.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B5,47304.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B5,47599.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B5,47631.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,B6,1976.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B6,7252.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B6,11626.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B6,15825.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B6,19650.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B6,22849.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B6,25725.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B6,28210.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B6,30591.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B6,32729.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B6,34664.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B6,36250.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B6,37781.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B6,39225.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B6,40270.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B6,41250.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B6,42536.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B6,43208.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B6,43937.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B6,44523.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B6,45359.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,B7,1030.0,3platedata (2).csv,B,PMBTA-1,
plate1,36.0,B7,1882.0,3platedata (2).csv,B,PMBTA-1,
plate1,66.0,B7,2329.0,3platedata (2).csv,B,PMBTA-1,
plate1,96.0,B7,3310.0,3platedata (2).csv,B,PMBTA-1,
plate1,126.0,B7,3956.0,3platedata (2).csv,B,PMBTA-1,
plate1,156.0,B7,4497.0,3platedata (2).csv,B,PMBTA-1,
plate1,186.0,B7,4997.0,3platedata (2).csv,B,PMBTA-1,
plate1,216.0,B7,5581.0,3platedata (2).csv,B,PMBTA-1,
plate1,246.0,B7,6132.0,3platedata (2).csv,B,PMBTA-1,
plate1,276.0,B7,6667.0,3platedata (2).csv,B,PMBTA-1,
plate1,306.0,B7,7360.0,3platedata (2).csv,B,PMBTA-1,
plate1,336.0,B7,7953.0,3platedata (2).csv,B,PMBTA-1,
plate1,366.0,B7,8620.0,3platedata (2).csv,B,PMBTA-1,
plate1,396.0,B7,8988.0,3platedata (2).csv,B,PMBTA-1,
plate1,426.0,B7,9593.0,3platedata (2).csv,B,PMBTA-1,
plate1,456.0,B7,10155.0,3platedata (2).csv,B,PMBTA-1,
plate1,486.0,B7,10778.0,3platedata (2).csv,B,PMBTA-1,
plate1,516.0,B7,11061.0,3platedata (2).csv,B,PMBTA-1,
plate1,546.0,B7,11767.0,3platedata (2).csv,B,PMBTA-1,
plate1,576.0,B7,12361.0,3platedata (2).csv,B,PMBTA-1,
plate1,606.0,B7,12831.0,3platedata (2).csv,B,PMBTA-1,
plate1,6.0,C1,6508.0,3platedata (2).csv,C,PMBTA-2,
plate1,36.0,C1,26099.0,3platedata (2).csv,C,PMBTA-2,
plate1,66.0,C1,36596.0,3platedata (2).csv,C,PMBTA-2,
plate1,96.0,C1,42245.0,3platedata (2).csv,C,PMBTA-2,
plate1,126.0,C1,45261.0,3platedata (2).csv,C,PMBTA-2,
plate1,156.0,C1,47154.0,3platedata (2).csv,C,PMBTA-2,
plate1,186.0,C1,48234.0,3platedata (2).csv,C,PMBTA-2,
plate1,216.0,C1,48796.0,3platedata (2).csv,C,PMBTA-2,
plate1,246.0,C1,48942.0,3platedata (2).csv,C,PMBTA-2,
plate1,276.0,C1,49137.0,3platedata (2).csv,C,PMBTA-2,
plate1,306.0,C1,49171.0,3platedata (2).csv,C,PMBTA-2,
plate1,336.0,C1,49395.0,3platedata (2).csv,C,PMBTA-2,
plate1,366.0,C1,49365.0,3platedata (2).csv,C,PMBTA-2,
plate1,396.0,C1,49307.0,3platedata (2).csv,C,PMBTA-2,
plate1,426.0,C1,49266.0,3platedata (2).csv,C,PMBTA-2,
plate1,456.0,C1,49340.0,3platedata (2).csv,C,PMBTA-2,
plate1,486.0,C1,49327.0,3platedata (2).csv,C,PMBTA-2,
plate1,516.0,C1,49405.0,3platedata (2).csv,C,PMBTA-2,
plate1,546.0,C1,49279.0,3platedata (2).csv,C,PMBTA-2,
plate1,576.0,C1,49291.0,3platedata (2).csv,C,PMBTA-2,
plate1,606.0,C1,49267.0,3platedata (2).csv,C,PMBTA-2,
plate1,6.0,C2,6309.0,3platedata (2).csv,C,PMBTA-2,
plate1,36.0,C2,25014.0,3platedata (2).csv,C,PMBTA-2,
plate1,66.0,C2,35830.0,3platedata (2).csv,C,PMBTA-2,
plate1,96.0,C2,42206.0,3platedata (2).csv,C,PMBTA-2,
plate1,126.0,C2,45790.0,3platedata (2).csv,C,PMBTA-2,
plate1,156.0,C2,47878.0,3platedata (2).csv,C,PMBTA-2,
plate1,186.0,C2,49117.0,3platedata (2).csv,C,PMBTA-2,
plate1,216.0,C2,49891.0,3platedata (2).csv,C,PMBTA-2,
plate1,246.0,C2,49941.0,3platedata (2).csv,C,PMBTA-2,
plate1,276.0,C2,50266.0,3platedata (2).csv,C,PMBTA-2,
plate1,306.0,C2,50553.0,3platedata (2).csv,C,PMBTA-2,
plate1,336.0,C2,50416.0,3platedata (2).csv,C,PMBTA-2,
plate1,366.0,C2,50734.0,3platedata (2).csv,C,PMBTA-2,
plate1,396.0,C2,50574.0,3platedata (2).csv,C,PMBTA-2,
plate1,426.0,C2,50486.0,3platedata (2).csv,C,PMBTA-2,
plate1,456.0,C2,50801.0,3platedata (2).csv,C,PMBTA-2,
plate1,486.0,C2,50711.0,3platedata (2).csv,C,PMBTA-2,
plate1,516.0,C2,50870.0,3platedata (2).csv,C,PMBTA-2,
plate1,546.0,C2,50772.0,3platedata (2).csv,C,PMBTA-2,
plate1,576.0,C2,50717.0,3platedata (2).csv,C,PMBTA-2,
plate1,606.0,C2,50677.0,3platedata (2).csv,C,PMBTA-2,
plate1,6.0,C3,5717.0,3platedata (2).csv,C,PMBTA-2,
plate1,36.0,C3,23849.0,3platedata (2).csv,C,PMBTA-2,
plate1,66.0,C3,35356.0,3platedata (2).csv,C,PMBTA-2,
plate1,96.0,C3,42851.0,3platedata (2).csv,C,PMBTA-2,
plate1,126.0,C3,47635.0,3platedata (2).csv,C,PMBTA-2,
plate1,156.0,C3,50782.0,3platedata (2).csv,C,PMBTA-2,
plate1,186.0,C3,52381.0,3platedata (2).csv,C,PMBTA-2,
plate1,216.0,C3,53782.0,3platedata (2).csv,C,PMBTA-2,
plate1,246.0,C3,54477.0,3platedata (2).csv,C,PMBTA-2,
plate1,276.0,C3,55035.0,3platedata (2).csv,C,PMBTA-2,
plate1,306.0,C3,55175.0,3platedata (2).csv,C,PMBTA-2,
plate1,336.0,C3,55515.0,3platedata (2).csv,C,PMBTA-2,
plate1,366.0,C3,55771.0,3platedata (2).csv,C,PMBTA-2,
plate1,396.0,C3,55823.0,3platedata (2).csv,C,PMBTA-2,
plate1,426.0,C3,55792.0,3platedata (2).csv,C,PMBTA-2,
plate1,456.0,C3,55847.0,3platedata (2).csv,C,PMBTA-2,
plate1,486.0,C3,56003.0,3platedata (2).csv,C,PMBTA-2,
plate1,516.0,C3,56055.0,3platedata (2).csv,C,PMBTA-2,
plate1,546.0,C3,55949.0,3platedata (2).csv,C,PMBTA-2,
plate1,576.0,C3,56065.0,3platedata (2).csv,C,PMBTA-2,
plate1,606.0,C3,56100.0,3platedata (2).csv,C,PMBTA-2,
plate1,6.0,C4,4170.0,3platedata (2).csv,C,PMBTA-2,
plate1,36.0,C4,16878.0,3platedata (2).csv,C,PMBTA-2,
plate1,66.0,C4,25775.0,3platedata (2).csv,C,PMBTA-2,
plate1,96.0,C4,32196.0,3platedata (2).csv,C,PMBTA-2,
plate1,126.0,C4,36776.0,3platedata (2).csv,C,PMBTA-2,
plate1,156.0,C4,39922.0,3platedata (2).csv,C,PMBTA-2,
plate1,186.0,C4,42156.0,3platedata (2).csv,C,PMBTA-2,
plate1,216.0,C4,43809.0,3platedata (2).csv,C,PMBTA-2,
plate1,246.0,C4,45160.0,3platedata (2).csv,C,PMBTA-2,
plate1,276.0,C4,45833.0,3platedata (2).csv,C,PMBTA-2,
plate1,306.0,C4,46315.0,3platedata (2).csv,C,PMBTA-2,
plate1,336.0,C4,46963.0,3platedata (2).csv,C,PMBTA-2,
plate1,366.0,C4,47086.0,3platedata (2).csv,C,PMBTA-2,
plate1,396.0,C4,47256.0,3platedata (2).csv,C,PMBTA-2,
plate1,426.0,C4,47448.0,3platedata (2).csv,C,PMBTA-2,
plate1,456.0,C4,47571.0,3platedata (2).csv,C,PMBTA-2,
plate1,486.0,C4,47578.0,3platedata (2).csv,C,PMBTA-2,
plate1,516.0,C4,47817.0,3platedata (2).csv,C,PMBTA-2,
plate1,546.0,C4,47519.0,3platedata (2).csv,C,PMBTA-2,
plate1,576.0,C4,47665.0,3platedata (2).csv,C,PMBTA-2,
plate1,606.0,C4,47811.0,3platedata (2).csv,C,PMBTA-2,
plate1,6.0,C5,3193.0,3platedata (2).csv,C,PMBTA-2,
plate1,36.0,C5,12844.0,3platedata (2).csv,C,PMBTA-2,
plate1,66.0,C5,20404.0,3platedata (2).csv,C,PMBTA-2,
plate1,96.0,C5,26346.0,3platedata (2).csv,C,PMBTA-2,
plate1,126.0,C5,31414.0,3platedata (2).csv,C,PMBTA-2,
plate1,156.0,C5,35224.0,3platedata (2).csv,C,PMBTA-2,
plate1,186.0,C5,38189.0,3platedata (2).csv,C,PMBTA-2,
plate1,216.0,C5,40712.0,3platedata (2).csv,C,PMBTA-2,
plate1,246.0,C5,42723.0,3platedata (2).csv,C,PMBTA-2,
plate1,276.0,C5,44352.0,3platedata (2).csv,C,PMBTA-2,
plate1,306.0,C5,45616.0,3platedata (2).csv,C,PMBTA-2,
plate1,336.0,C5,46705.0,3platedata (2).csv,C,PMBTA-2,
plate1,366.0,C5,47387.0,3platedata (2).csv,C,PMBTA-2,
plate1,396.0,C5,48005.0,3platedata (2).csv,C,PMBTA-2,
