plate_id,time_s,well,signal,row,polymer_id,sample_name,source_file
plate1,96.0,B5,445.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,126.0,B5,442.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,156.0,B5,444.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,186.0,B5,438.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,216.0,B5,438.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,246.0,B5,437.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,276.0,B5,435.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,306.0,B5,429.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,336.0,B5,428.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,366.0,B5,429.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,396.0,B5,422.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,426.0,B5,420.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,456.0,B5,423.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,486.0,B5,413.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,516.0,B5,415.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,546.0,B5,412.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,576.0,B5,412.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,606.0,B5,406.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,6.0,B6,437.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,36.0,B6,436.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,66.0,B6,435.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,96.0,B6,432.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,126.0,B6,427.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,156.0,B6,423.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,186.0,B6,419.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,216.0,B6,417.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,246.0,B6,413.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,276.0,B6,410.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,306.0,B6,409.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,336.0,B6,402.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,366.0,B6,400.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,396.0,B6,396.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,426.0,B6,396.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,456.0,B6,392.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,486.0,B6,389.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,516.0,B6,384.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,546.0,B6,384.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,576.0,B6,378.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,606.0,B6,379.0,B,GOx_0_4,,GOx_Concentration_afterheat.csv
plate1,6.0,C1,451.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,36.0,C1,443.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,66.0,C1,444.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,96.0,C1,438.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,126.0,C1,439.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,156.0,C1,434.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,186.0,C1,429.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,216.0,C1,430.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,246.0,C1,428.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,276.0,C1,426.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,306.0,C1,420.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,336.0,C1,419.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,366.0,C1,417.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,396.0,C1,415.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,426.0,C1,411.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,456.0,C1,410.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,486.0,C1,408.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,516.0,C1,403.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,546.0,C1,401.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,576.0,C1,400.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,606.0,C1,400.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,6.0,C2,470.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,36.0,C2,467.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,66.0,C2,464.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,96.0,C2,458.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,126.0,C2,455.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,156.0,C2,453.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,186.0,C2,454.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,216.0,C2,449.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,246.0,C2,443.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,276.0,C2,442.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,306.0,C2,439.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,336.0,C2,437.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,366.0,C2,436.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,396.0,C2,430.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,426.0,C2,428.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,456.0,C2,429.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,486.0,C2,424.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,516.0,C2,420.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,546.0,C2,418.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,576.0,C2,413.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,606.0,C2,414.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,6.0,C3,474.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,36.0,C3,476.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,66.0,C3,469.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,96.0,C3,471.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,126.0,C3,464.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,156.0,C3,459.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,186.0,C3,459.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,216.0,C3,455.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,246.0,C3,451.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,276.0,C3,449.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,306.0,C3,443.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,336.0,C3,441.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,366.0,C3,438.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,396.0,C3,434.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,426.0,C3,436.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,456.0,C3,433.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,486.0,C3,432.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,516.0,C3,426.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,546.0,C3,418.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,576.0,C3,423.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,606.0,C3,418.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,6.0,C4,325.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,36.0,C4,325.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,66.0,C4,323.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,96.0,C4,324.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,126.0,C4,326.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,156.0,C4,327.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,186.0,C4,327.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,216.0,C4,325.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
plate1,246.0,C4,326.0,C,GOx_0_2,,GOx_Concentration_afterheat.csv
