plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent,run_id
plate1,F6,F,6,40.0,GOx (0_4 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.0000 (n=6, t_end=186s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,48.72333333333332,,GOx_Concentration
plate1,F7,F,7,60.0,GOx (0_4 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.3462 (n=7, t_end=486s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,48.72333333333332,,GOx_Concentration
plate1,G1,G,1,0.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,32.61999999999999,32.61999999999999,1401.8799999999992,0.9986645234637547,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2935.0,1.0,0.0,5.0,5.0,239.625225,40.00999875031234,73.35666312603956,0.0,,0,32.61999999999999,100.0,GOx_Concentration
plate1,G2,G,2,60.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,10.674285714285705,10.674285714285705,1365.0495238095243,0.9993070412340801,6.0,6.0,156.0,initial_positive,initial_positive,,1277.5,1.0,0.0,5.0,5.0,44.477999999999994,14.401499040140731,88.70604347777866,0.0,,0,32.61999999999999,32.72313217132345,GOx_Concentration
plate1,G3,G,3,10.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,0.01666666666666666,0.01666666666666666,-0.4333333333333333,0.75,3.0,36.0,96.0,initial_positive,initial_positive,,0.5,1.0,0.0,1.0,1.0,0.0025,0.2357022603955159,2.121320343550642,0.0,,0,32.61999999999999,0.0510933987328837,GOx_Concentration
plate1,G4,G,4,15.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.2571 (n=8, t_end=216s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,32.61999999999999,,GOx_Concentration
plate1,G5,G,5,20.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.5208 (n=7, t_end=186s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,32.61999999999999,,GOx_Concentration
plate1,G6,G,6,40.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,0.03333333333333336,0.03333333333333336,-9.533333333333342,0.7500000000000004,3.0,276.0,336.0,initial_positive,initial_positive,,1.0,1.0,0.0,1.0,1.0,0.555975,0.47140452079103123,2.1213203435551446,0.0,,0,32.61999999999999,0.10218679746576755,GOx_Concentration
plate1,G7,G,7,60.0,GOx (0_2 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,0.00999999999999999,0.00999999999999999,-1.7599999999999976,0.7499999999999999,5.0,156.0,276.0,initial_positive,initial_positive,,1.0,1.0,0.0,1.0,1.0,0.555975,0.24494897427831788,4.082482904621962,0.0,,0,32.61999999999999,0.030656039239730204,GOx_Concentration
plate1,H1,H,1,0.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,15.834285714285707,15.834285714285707,1101.7561904761915,0.9987882704786604,6.0,6.0,156.0,initial_positive,initial_positive,,1899.5,1.0,0.0,5.0,5.0,99.519525,28.25720866026649,67.2217848138302,0.0,,0,15.834285714285707,100.0,GOx_Concentration
plate1,H2,H,2,60.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,5.538888888888892,5.538888888888892,1302.933333333333,0.9993981833179576,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,995.5,1.0,0.0,7.0,7.0,17.7912,9.343000945449306,106.55034777501243,0.0,,0,15.834285714285707,34.98035205902406,GOx_Concentration
plate1,H3,H,3,10.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,0.016666666666666666,0.016666666666666666,0.06666666666666636,0.7499999999999999,3.0,6.0,66.0,initial_positive,initial_positive,,0.5,1.0,0.0,1.0,1.0,0.005,0.23570226039551592,2.1213203435506416,0.0,,0,15.834285714285707,0.10525682665704324,GOx_Concentration
plate1,H4,H,4,15.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,ok,0.01,0.01,-4.760000000000001,0.75,5.0,456.0,576.0,initial_positive,initial_positive,,1.0,1.0,0.0,1.0,1.0,0.005,0.2449489742783178,4.082482904621964,0.0,,0,15.834285714285707,0.06315409599422594,GOx_Concentration
plate1,H5,H,5,20.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.5143 (n=6, t_end=516s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,15.834285714285707,,GOx_Concentration
plate1,H6,H,6,40.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.4286 (n=6, t_end=516s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,15.834285714285707,,GOx_Concentration
plate1,H7,H,7,60.0,GOx (0_1 μg_mL),,GOx_Concentration_0_8to0_1.csv,False,True,True,excluded,,,,,,,,initial_positive,initial_positive,"No candidates met r2_min=0.8. Best was r2=0.4939 (n=6, t_end=576s). If you want to accept lower-quality fits, lower --r2_min.",,,,,,,,,,,0,15.834285714285707,,GOx_Concentration
